Index, Altitude, kalmanAltitude, kalmanVelocity, kalmanAcceleration, ax, ay, az, islaunch, isApogee1, isApogee2, isApogee3
224,1561.88,1564.7,-0.22,-0.25,6.14,-7.92,-3.39,1,0,1,1
225,1561.88,1564.67,-0.26,-0.26,6.22,-7.43,-3.19,1,0,1,1
226,1561.88,1564.64,-0.29,-0.27,6.12,-7.45,-3.02,1,0,1,1
227,1561.88,1564.57,-0.35,-0.29,6.54,-7.43,-2.97,1,0,1,1
228,1561.88,1564.52,-0.39,-0.3,6.3,-7.58,-2.93,1,0,1,1
229,1561.88,1564.39,-0.48,-0.32,6.57,-7.08,-3,1,0,1,1
230,1561.88,1564.29,-0.55,-0.33,6.14,-7.18,-2.46,1,0,1,1
231,1561.88,1564.24,-0.59,-0.34,6.53,-7.81,-2.58,1,0,1,1
232,1561.88,1564.21,-0.61,-0.34,6.39,-7.65,-2.51,1,0,1,1
233,1561.88,1564.2,-0.62,-0.34,6.91,-7.37,-2.76,1,0,1,1
234,1561.88,1564.17,-0.64,-0.34,6.39,-7.69,-2.66,1,0,1,1
235,1561.88,1564.13,-0.67,-0.34,6.17,-7.59,-2.27,1,0,1,1
236,1561.88,1564.06,-0.7,-0.35,5.89,-8,-2.3,1,0,1,1
237,1561.88,1563.98,-0.75,-0.36,5.75,-8.44,-2.36,1,0,1,1
238,1561.88,1563.9,-0.79,-0.36,4.63,-8.34,-1.16,1,0,1,1
239,1561.88,1563.86,-0.8,-0.35,4.97,-9.15,-0.67,1,0,1,1
240,1561.88,1563.86,-0.79,-0.34,5.33,-9.25,-0.93,1,0,1,1
241,1561.88,1563.87,-0.77,-0.33,5.32,-8.87,-0.87,1,0,1,1
242,1561.88,1563.9,-0.74,-0.31,5.27,-8.66,-0.83,1,0,1,1
243,1561.88,1563.9,-0.73,-0.3,5.05,-8.8,-0.67,1,0,1,1
244,1561.88,1563.88,-0.73,-0.29,5.01,-9.54,-0.81,1,0,1,1
245,1561.88,1563.81,-0.76,-0.3,4.57,-8.77,-1.12,1,0,1,1
246,1561.88,1563.77,-0.77,-0.29,4.57,-9.08,-1.83,1,0,1,1
